CustomerID,VehicleAttribute,VehicleAttributeDetails
Cust14198,VehicleModel,A3
Cust17753,VehicleModel,Jetta
Cust34097,VehicleModel,C300
Cust18358,VehicleModel,Passat
Cust13953,VehicleModel,RAM
Cust5142,VehicleModel,TL
Cust2837,VehicleModel,93
Cust18450,VehicleModel,Silverado
Cust10439,VehicleModel,MDX
Cust35471,VehicleModel,RAM
Cust21275,VehicleModel,A3
Cust11203,VehicleModel,93
Cust20125,VehicleModel,M5
Cust25329,VehicleModel,ML350
Cust38867,VehicleModel,Wrangler
Cust3025,VehicleModel,F150
Cust3142,VehicleModel,CRV
Cust18964,VehicleModel,Pathfinder
Cust38763,VehicleModel,Wrangler
Cust20342,VehicleModel,MDX
Cust4378,VehicleModel,Tahoe
Cust10420,VehicleModel,Wrangler
Cust14129,VehicleModel,RAM
Cust5378,VehicleModel,Impreza
Cust6863,VehicleModel,RAM
Cust27155,VehicleModel,Malibu
Cust38035,VehicleModel,Legacy
Cust35829,VehicleModel,Passat
Cust33252,VehicleModel,Maxima
Cust9981,VehicleModel,M5
Cust39298,VehicleModel,Escape
Cust33722,VehicleModel,Accord
Cust29968,VehicleModel,Malibu
Cust12081,VehicleModel,Silverado
Cust7501,VehicleModel,Forrestor
Cust8542,VehicleModel,92x
Cust16608,VehicleModel,Neon
Cust2437,VehicleModel,A3
Cust2030,VehicleModel,95
Cust38538,VehicleModel,Impreza
Cust37980,VehicleModel,Malibu
Cust16353,VehicleModel,Wrangler
Cust4718,VehicleModel,A3
Cust30654,VehicleModel,Maxima
Cust21544,VehicleModel,Wrangler
Cust16332,VehicleModel,Grand Cherokee
Cust39090,VehicleModel,Grand Cherokee
Cust1723,VehicleModel,Forrestor
Cust27959,VehicleModel,Legacy
Cust33211,VehicleModel,Passat
Cust6457,VehicleModel,Passat
Cust25874,VehicleModel,Neon
Cust15955,VehicleModel,RSX
Cust1467,VehicleModel,Tahoe
Cust22406,VehicleModel,ML350
Cust33205,VehicleModel,Civic
Cust2715,VehicleModel,X6
Cust37010,VehicleModel,RAM
Cust7279,VehicleModel,Corolla
Cust27717,VehicleModel,Corolla
Cust20102,VehicleModel,Neon
Cust3264,VehicleModel,95
Cust32388,VehicleModel,Jetta
Cust21228,VehicleModel,Silverado
Cust25059,VehicleModel,A3
Cust24568,VehicleModel,X6
Cust6740,VehicleModel,Tahoe
Cust2732,VehicleModel,Camry
Cust21142,VehicleModel,RAM
Cust1424,VehicleModel,Fusion
Cust27995,VehicleModel,X5
Cust27778,VehicleModel,Pathfinder
Cust1741,VehicleModel,Legacy
Cust9479,VehicleModel,Legacy
Cust14995,VehicleModel,92x
Cust32850,VehicleModel,Impreza
Cust38060,VehicleModel,Grand Cherokee
Cust22494,VehicleModel,Civic
Cust22075,VehicleModel,F150
Cust8885,VehicleModel,Pathfinder
Cust36306,VehicleModel,Jetta
Cust22609,VehicleModel,Escape
Cust26564,VehicleModel,Passat
Cust8775,VehicleModel,Malibu
Cust10742,VehicleModel,Tahoe
Cust31253,VehicleModel,Corolla
Cust3400,VehicleModel,RAM
Cust23575,VehicleModel,Grand Cherokee
Cust31861,VehicleModel,Escape
Cust18231,VehicleModel,C300
Cust16367,VehicleModel,A3
Cust1446,VehicleModel,Silverado
Cust22194,VehicleModel,A5
Cust10601,VehicleModel,A3
Cust34822,VehicleModel,A3
Cust8744,VehicleModel,Pathfinder
Cust27023,VehicleModel,MDX
Cust5297,VehicleModel,Passat
Cust24435,VehicleModel,E400
Cust25542,VehicleModel,Grand Cherokee
Cust15982,VehicleModel,92x
Cust23123,VehicleModel,A5
Cust7926,VehicleModel,ML350
Cust29946,VehicleModel,Grand Cherokee
Cust36869,VehicleModel,Passat
Cust17963,VehicleModel,Neon
Cust24486,VehicleModel,Corolla
Cust9999,VehicleModel,E400
Cust15938,VehicleModel,MDX
Cust24672,VehicleModel,Pathfinder
Cust23567,VehicleModel,Escape
Cust30298,VehicleModel,TL
Cust15469,VehicleModel,X6
Cust13844,VehicleModel,A5
Cust33012,VehicleModel,A5
Cust12845,VehicleModel,Jetta
Cust18202,VehicleModel,Wrangler
Cust23395,VehicleModel,Tahoe
Cust1291,VehicleModel,Malibu
Cust18008,VehicleModel,A3
Cust13919,VehicleModel,Fusion
Cust36480,VehicleModel,Fusion
Cust28292,VehicleModel,93
Cust22644,VehicleModel,M5
Cust5540,VehicleModel,Jetta
Cust9865,VehicleModel,93
Cust17409,VehicleModel,Grand Cherokee
Cust31533,VehicleModel,A5
Cust16936,VehicleModel,Wrangler
Cust11253,VehicleModel,Legacy
Cust30454,VehicleModel,RAM
Cust32347,VehicleModel,C300
Cust36016,VehicleModel,95
Cust37418,VehicleModel,Accord
Cust19372,VehicleModel,92x
Cust3668,VehicleModel,Civic
Cust16515,VehicleModel,Ultima
Cust16509,VehicleModel,Wrangler
Cust19394,VehicleModel,Malibu
Cust4404,VehicleModel,93
Cust5428,VehicleModel,Maxima
Cust34066,VehicleModel,93
Cust20288,VehicleModel,MDX
Cust10889,VehicleModel,MDX
Cust24499,VehicleModel,Maxima
Cust6536,VehicleModel,93
Cust37710,VehicleModel,F150
Cust28487,VehicleModel,95
Cust9887,VehicleModel,Neon
Cust11012,VehicleModel,Neon
Cust38468,VehicleModel,95
Cust7445,VehicleModel,RAM
Cust33805,VehicleModel,Tahoe
Cust38720,VehicleModel,RSX
Cust24786,VehicleModel,Neon
Cust27749,VehicleModel,Civic
Cust12822,VehicleModel,95
Cust24481,VehicleModel,CRV
Cust17524,VehicleModel,Forrestor
Cust21518,VehicleModel,Silverado
Cust37704,VehicleModel,Wrangler
Cust35362,VehicleModel,A3
Cust6294,VehicleModel,Fusion
Cust14759,VehicleModel,Legacy
Cust31741,VehicleModel,A5
Cust18654,VehicleModel,ML350
Cust3888,VehicleModel,A3
Cust5515,VehicleModel,A5
Cust11198,VehicleModel,Highlander
Cust28508,VehicleModel,MDX
Cust1145,VehicleModel,MDX
Cust38693,VehicleModel,3 Series
Cust15648,VehicleModel,MDX
Cust29978,VehicleModel,Highlander
Cust32160,VehicleModel,MDX
Cust18680,VehicleModel,F150
Cust39175,VehicleModel,Maxima
Cust22372,VehicleModel,Civic
Cust28862,VehicleModel,Camry
Cust1593,VehicleModel,Tahoe
Cust35502,VehicleModel,Camry
Cust39430,VehicleModel,Pathfinder
Cust33189,VehicleModel,X6
Cust20714,VehicleModel,93
Cust1524,VehicleModel,F150
Cust14627,VehicleModel,Escape
Cust6646,VehicleModel,A3
Cust8108,VehicleModel,RAM
Cust20304,VehicleModel,Forrestor
Cust29132,VehicleModel,Wrangler
Cust10827,VehicleModel,Jetta
Cust39041,VehicleModel,Grand Cherokee
Cust31147,VehicleModel,Passat
Cust24626,VehicleModel,3 Series
Cust15431,VehicleModel,Maxima
Cust35006,VehicleModel,CRV
Cust9381,VehicleModel,RAM
Cust12402,VehicleModel,Legacy
Cust23012,VehicleModel,TL
Cust25312,VehicleModel,92x
Cust13545,VehicleModel,Grand Cherokee
Cust30169,VehicleModel,ML350
Cust31866,VehicleModel,E400
Cust16181,VehicleModel,A5
Cust23143,VehicleModel,ML350
Cust19873,VehicleModel,Jetta
Cust27174,VehicleModel,Passat
Cust19908,VehicleModel,Escape
Cust26494,VehicleModel,F150
Cust16360,VehicleModel,92x
Cust13755,VehicleModel,Ultima
Cust32722,VehicleModel,RAM
Cust32292,VehicleModel,Passat
Cust10197,VehicleModel,Fusion
Cust34881,VehicleModel,Legacy
Cust5718,VehicleModel,Jetta
Cust3827,VehicleModel,RAM
Cust34945,VehicleModel,Wrangler
Cust34343,VehicleModel,92x
Cust24870,VehicleModel,Wrangler
Cust34438,VehicleModel,Corolla
Cust26359,VehicleModel,Tahoe
Cust22857,VehicleModel,C300
Cust23720,VehicleModel,Camry
Cust25462,VehicleModel,Corolla
Cust18361,VehicleModel,Malibu
Cust12342,VehicleModel,93
Cust9619,VehicleModel,Jetta
Cust39414,VehicleModel,Grand Cherokee
Cust32284,VehicleModel,Forrestor
Cust5630,VehicleModel,X6
Cust30330,VehicleModel,Camry
Cust9541,VehicleModel,3 Series
Cust29980,VehicleModel,Wrangler
Cust23438,VehicleModel,Jetta
Cust11567,VehicleModel,93
Cust22575,VehicleModel,Passat
Cust19755,VehicleModel,Forrestor
Cust6588,VehicleModel,MDX
Cust33363,VehicleModel,92x
Cust15403,VehicleModel,Tahoe
Cust11870,VehicleModel,Neon
Cust18006,VehicleModel,RAM
Cust15319,VehicleModel,Escape
Cust3435,VehicleModel,92x
Cust19358,VehicleModel,C300
Cust24509,VehicleModel,Grand Cherokee
Cust21537,VehicleModel,CRV
Cust17207,VehicleModel,Malibu
Cust35790,VehicleModel,93
Cust37017,VehicleModel,Jetta
Cust25418,VehicleModel,Neon
Cust16974,VehicleModel,Grand Cherokee
Cust1698,VehicleModel,Maxima
Cust32720,VehicleModel,E400
Cust25856,VehicleModel,Escape
Cust6135,VehicleModel,Jetta
Cust3372,VehicleModel,MDX
Cust26219,VehicleModel,Pathfinder
Cust34298,VehicleModel,Legacy
Cust31945,VehicleModel,Malibu
Cust12458,VehicleModel,Passat
Cust2972,VehicleModel,Corolla
Cust14204,VehicleModel,Maxima
Cust26883,VehicleModel,Pathfinder
Cust5685,VehicleModel,Fusion
Cust36813,VehicleModel,Corolla
Cust21546,VehicleModel,Malibu
Cust16949,VehicleModel,Accord
Cust13855,VehicleModel,Maxima
Cust29219,VehicleModel,Tahoe
Cust7677,VehicleModel,F150
Cust10525,VehicleModel,92x
Cust36520,VehicleModel,Grand Cherokee
Cust21023,VehicleModel,Jetta
Cust31372,VehicleModel,A3
Cust34152,VehicleModel,X5
Cust35532,VehicleModel,Maxima
Cust8588,VehicleModel,E400
Cust27181,VehicleModel,TL
Cust11676,VehicleModel,Malibu
Cust36692,VehicleModel,A5
Cust18456,VehicleModel,Passat
Cust2905,VehicleModel,Impreza
Cust37814,VehicleModel,Pathfinder
Cust5392,VehicleModel,Malibu
Cust37286,VehicleModel,F150
Cust20634,VehicleModel,RAM
Cust2626,VehicleModel,Silverado
Cust35960,VehicleModel,RAM
Cust29687,VehicleModel,Pathfinder
Cust18251,VehicleModel,Grand Cherokee
Cust37276,VehicleModel,93
Cust3081,VehicleModel,A3
Cust13080,VehicleModel,Impreza
Cust30794,VehicleModel,Tahoe
Cust10924,VehicleModel,Maxima
Cust26552,VehicleModel,Malibu
Cust26831,VehicleModel,Camry
Cust38620,VehicleModel,X5
Cust24060,VehicleModel,E400
Cust27913,VehicleModel,X5
Cust39056,VehicleModel,RAM
Cust6347,VehicleModel,Civic
Cust35345,VehicleModel,Legacy
Cust16062,VehicleModel,Jetta
Cust32589,VehicleModel,MDX
Cust31765,VehicleModel,Impreza
Cust11920,VehicleModel,CRV
Cust29304,VehicleModel,92x
Cust12371,VehicleModel,Wrangler
Cust3462,VehicleModel,A5
Cust5145,VehicleModel,ML350
Cust4708,VehicleModel,F150
Cust1886,VehicleModel,3 Series
Cust1902,VehicleModel,Pathfinder
Cust8033,VehicleModel,95
Cust33950,VehicleModel,F150
Cust17277,VehicleModel,Ultima
Cust22573,VehicleModel,C300
Cust5104,VehicleModel,Forrestor
Cust25235,VehicleModel,93
Cust4381,VehicleModel,Passat
Cust35175,VehicleModel,A3
Cust7166,VehicleModel,MDX
Cust30902,VehicleModel,Maxima
Cust25528,VehicleModel,Camry
Cust3193,VehicleModel,Silverado
Cust17718,VehicleModel,95
Cust25921,VehicleModel,Civic
Cust21197,VehicleModel,TL
Cust20601,VehicleModel,Camry
Cust25224,VehicleModel,Fusion
Cust10528,VehicleModel,CRV
Cust13911,VehicleModel,Impreza
Cust20930,VehicleModel,Wrangler
Cust35419,VehicleModel,Tahoe
Cust21439,VehicleModel,E400
Cust12867,VehicleModel,3 Series
Cust7768,VehicleModel,Tahoe
Cust2186,VehicleModel,Tahoe
Cust2468,VehicleModel,A5
Cust1715,VehicleModel,E400
Cust19845,VehicleModel,MDX
Cust38431,VehicleModel,CRV
Cust3497,VehicleModel,Highlander
Cust6285,VehicleModel,Legacy
Cust29996,VehicleModel,A3
Cust28133,VehicleModel,RAM
Cust14909,VehicleModel,Camry
Cust17298,VehicleModel,F150
Cust7057,VehicleModel,E400
Cust16436,VehicleModel,Camry
Cust33186,VehicleModel,X6
Cust31839,VehicleModel,ML350
Cust14043,VehicleModel,Passat
Cust23358,VehicleModel,C300
Cust30663,VehicleModel,Pathfinder
Cust23138,VehicleModel,X6
Cust21860,VehicleModel,C300
Cust2723,VehicleModel,RAM
Cust7672,VehicleModel,C300
Cust10237,VehicleModel,95
Cust38437,VehicleModel,CRV
Cust13432,VehicleModel,Impreza
Cust11735,VehicleModel,C300
Cust7963,VehicleModel,A3
Cust5447,VehicleModel,Pathfinder
Cust21127,VehicleModel,Malibu
Cust7767,VehicleModel,Tahoe
Cust17898,VehicleModel,X5
Cust17527,VehicleModel,Escape
Cust8424,VehicleModel,Legacy
Cust26706,VehicleModel,Jetta
Cust34455,VehicleModel,Pathfinder
Cust14815,VehicleModel,F150
Cust29409,VehicleModel,Highlander
Cust21403,VehicleModel,Passat
Cust30825,VehicleModel,CRV
Cust35494,VehicleModel,Camry
Cust3338,VehicleModel,Malibu
Cust9461,VehicleModel,A5
Cust31323,VehicleModel,MDX
Cust16063,VehicleModel,Civic
Cust2415,VehicleModel,X5
Cust8963,VehicleModel,93
Cust25739,VehicleModel,CRV
Cust28527,VehicleModel,Grand Cherokee
Cust1918,VehicleModel,C300
Cust2937,VehicleModel,Highlander
Cust13333,VehicleModel,F150
Cust30338,VehicleModel,Silverado
Cust28753,VehicleModel,95
Cust3012,VehicleModel,Forrestor
Cust16391,VehicleModel,TL
Cust5437,VehicleModel,Fusion
Cust37726,VehicleModel,TL
Cust12776,VehicleModel,Wrangler
Cust21855,VehicleModel,Legacy
Cust20652,VehicleModel,Camry
Cust23731,VehicleModel,93
Cust8915,VehicleModel,Grand Cherokee
Cust28742,VehicleModel,Fusion
Cust2636,VehicleModel,Passat
Cust33797,VehicleModel,Corolla
Cust22890,VehicleModel,RAM
Cust12702,VehicleModel,Silverado
Cust3839,VehicleModel,MDX
Cust13591,VehicleModel,Civic
Cust1321,VehicleModel,Corolla
Cust1636,VehicleModel,Tahoe
Cust13509,VehicleModel,TL
Cust7735,VehicleModel,Legacy
Cust5828,VehicleModel,Corolla
Cust15716,VehicleModel,F150
Cust35392,VehicleModel,95
Cust16592,VehicleModel,Wrangler
Cust23022,VehicleModel,Impreza
Cust6027,VehicleModel,Legacy
Cust7369,VehicleModel,F150
Cust8379,VehicleModel,TL
Cust12997,VehicleModel,Wrangler
Cust9112,VehicleModel,C300
Cust35768,VehicleModel,MDX
Cust8380,VehicleModel,Impreza
Cust14026,VehicleModel,Forrestor
Cust4902,VehicleModel,Tahoe
Cust15088,VehicleModel,Civic
Cust6455,VehicleModel,Jetta
Cust15598,VehicleModel,TL
Cust36311,VehicleModel,Jetta
Cust9943,VehicleModel,3 Series
Cust24445,VehicleModel,X5
Cust9689,VehicleModel,Silverado
Cust38185,VehicleModel,MDX
Cust39161,VehicleModel,Wrangler
Cust13891,VehicleModel,E400
Cust1314,VehicleModel,Corolla
Cust25104,VehicleModel,Passat
Cust16766,VehicleModel,RAM
Cust2454,VehicleModel,Tahoe
Cust23270,VehicleModel,3 Series
Cust12276,VehicleModel,ML350
Cust30042,VehicleModel,RAM
Cust31269,VehicleModel,Maxima
Cust11180,VehicleModel,92x
Cust37982,VehicleModel,Malibu
Cust26997,VehicleModel,Legacy
Cust14579,VehicleModel,Malibu
Cust24406,VehicleModel,E400
Cust36024,VehicleModel,95
Cust25357,VehicleModel,Malibu
Cust34800,VehicleModel,Corolla
Cust31882,VehicleModel,M5
Cust17962,VehicleModel,Pathfinder
Cust33650,VehicleModel,MDX
Cust27816,VehicleModel,3 Series
Cust10191,VehicleModel,Jetta
Cust7274,VehicleModel,93
Cust1575,VehicleModel,Silverado
Cust30901,VehicleModel,X5
Cust33517,VehicleModel,A3
Cust27945,VehicleModel,93
Cust35566,VehicleModel,Corolla
Cust14337,VehicleModel,95
Cust14682,VehicleModel,Wrangler
Cust9656,VehicleModel,X5
Cust2444,VehicleModel,CRV
Cust13258,VehicleModel,Forrestor
Cust9958,VehicleModel,CRV
Cust30573,VehicleModel,95
Cust24001,VehicleModel,Pathfinder
Cust23328,VehicleModel,Camry
Cust1416,VehicleModel,Legacy
Cust10099,VehicleModel,C300
Cust2056,VehicleModel,Escape
Cust22169,VehicleModel,Neon
Cust34727,VehicleModel,C300
Cust32451,VehicleModel,Ultima
Cust20581,VehicleModel,95
Cust22829,VehicleModel,95
Cust29329,VehicleModel,93
Cust25397,VehicleModel,Camry
Cust9025,VehicleModel,Grand Cherokee
Cust31363,VehicleModel,Pathfinder
Cust5427,VehicleModel,RAM
Cust9091,VehicleModel,ML350
Cust3554,VehicleModel,RAM
Cust19749,VehicleModel,MDX
Cust15364,VehicleModel,Wrangler
Cust6133,VehicleModel,X6
Cust31250,VehicleModel,RAM
Cust38001,VehicleModel,Camry
Cust5254,VehicleModel,Forrestor
Cust12737,VehicleModel,95
Cust3585,VehicleModel,Tahoe
Cust17617,VehicleModel,Wrangler
Cust10766,VehicleModel,93
Cust7210,VehicleModel,X6
Cust6865,VehicleModel,RAM
Cust26835,VehicleModel,Grand Cherokee
Cust27020,VehicleModel,Wrangler
Cust21532,VehicleModel,TL
Cust14984,VehicleModel,A5
Cust12094,VehicleModel,Pathfinder
Cust33601,VehicleModel,Jetta
Cust32692,VehicleModel,ML350
Cust15387,VehicleModel,RAM
Cust38729,VehicleModel,Wrangler
Cust15540,VehicleModel,Wrangler
Cust24148,VehicleModel,A3
Cust19437,VehicleModel,Jetta
Cust19425,VehicleModel,Civic
Cust22409,VehicleModel,A5
Cust20366,VehicleModel,ML350
Cust5776,VehicleModel,Impreza
Cust36300,VehicleModel,Pathfinder
Cust29770,VehicleModel,Wrangler
Cust19756,VehicleModel,M5
Cust4032,VehicleModel,Neon
Cust4268,VehicleModel,Forrestor
Cust30436,VehicleModel,Wrangler
Cust38764,VehicleModel,Wrangler
Cust21817,VehicleModel,Ultima
Cust6902,VehicleModel,A5
Cust27202,VehicleModel,MDX
Cust35360,VehicleModel,Corolla
Cust28836,VehicleModel,3 Series
Cust9552,VehicleModel,RAM
Cust16604,VehicleModel,RAM
Cust29244,VehicleModel,Impreza
Cust22500,VehicleModel,Neon
Cust20320,VehicleModel,RAM
Cust8980,VehicleModel,Wrangler
Cust31949,VehicleModel,Wrangler
Cust13029,VehicleModel,92x
Cust18858,VehicleModel,Impreza
Cust27529,VehicleModel,Pathfinder
Cust6311,VehicleModel,RAM
Cust30685,VehicleModel,Ultima
Cust20551,VehicleModel,CRV
Cust26412,VehicleModel,X6
Cust35177,VehicleModel,RSX
Cust14206,VehicleModel,Neon
Cust13550,VehicleModel,3 Series
Cust12967,VehicleModel,Legacy
Cust17603,VehicleModel,Wrangler
Cust28211,VehicleModel,RAM
Cust34167,VehicleModel,Malibu
Cust1782,VehicleModel,RAM
Cust5921,VehicleModel,Impreza
Cust38513,VehicleModel,95
Cust32148,VehicleModel,95
Cust10595,VehicleModel,M5
Cust30763,VehicleModel,Impreza
Cust28907,VehicleModel,X6
Cust22682,VehicleModel,RAM
Cust10841,VehicleModel,Passat
Cust9123,VehicleModel,A5
Cust17953,VehicleModel,Tahoe
Cust15270,VehicleModel,RAM
Cust23762,VehicleModel,3 Series
Cust26832,VehicleModel,Camry
Cust29529,VehicleModel,Maxima
Cust21621,VehicleModel,Malibu
Cust19533,VehicleModel,M5
Cust34841,VehicleModel,Fusion
Cust17586,VehicleModel,Wrangler
Cust7801,VehicleModel,Civic
Cust10185,VehicleModel,Tahoe
Cust35351,VehicleModel,93
Cust2742,VehicleModel,Grand Cherokee
Cust29260,VehicleModel,ML350
Cust26248,VehicleModel,C300
Cust27142,VehicleModel,A3
Cust35480,VehicleModel,Wrangler
Cust21367,VehicleModel,Maxima
Cust1371,VehicleModel,93
Cust8154,VehicleModel,F150
Cust29242,VehicleModel,95
Cust30244,VehicleModel,Malibu
Cust26800,VehicleModel,3 Series
Cust19399,VehicleModel,Tahoe
Cust6910,VehicleModel,Silverado
Cust32549,VehicleModel,RSX
Cust18703,VehicleModel,Silverado
Cust26621,VehicleModel,Malibu
Cust4307,VehicleModel,MDX
Cust35823,VehicleModel,Passat
Cust11545,VehicleModel,92x
Cust15942,VehicleModel,Pathfinder
Cust7220,VehicleModel,Fusion
Cust9572,VehicleModel,Legacy
Cust27735,VehicleModel,Wrangler
Cust21041,VehicleModel,Wrangler
Cust38985,VehicleModel,Wrangler
Cust10297,VehicleModel,X6
Cust33058,VehicleModel,Wrangler
Cust11191,VehicleModel,Neon
Cust8339,VehicleModel,Ultima
Cust5410,VehicleModel,X5
Cust34477,VehicleModel,Maxima
Cust18439,VehicleModel,Civic
Cust5171,VehicleModel,ML350
Cust5954,VehicleModel,CRV
Cust2983,VehicleModel,X5
Cust7742,VehicleModel,Camry
Cust20950,VehicleModel,TL
Cust21691,VehicleModel,Forrestor
Cust6875,VehicleModel,MDX
Cust3155,VehicleModel,Jetta
Cust31041,VehicleModel,TL
Cust15116,VehicleModel,Corolla
Cust21443,VehicleModel,Neon
Cust5908,VehicleModel,A3
Cust32458,VehicleModel,Maxima
Cust17822,VehicleModel,Camry
Cust20155,VehicleModel,Wrangler
Cust20602,VehicleModel,Camry
Cust29611,VehicleModel,TL
Cust14317,VehicleModel,Neon
Cust25490,VehicleModel,A3
Cust8443,VehicleModel,Pathfinder
Cust4044,VehicleModel,X5
Cust10447,VehicleModel,A5
Cust1373,VehicleModel,Forrestor
Cust18891,VehicleModel,A3
Cust25158,VehicleModel,TL
Cust11706,VehicleModel,TL
Cust6927,VehicleModel,92x
Cust20650,VehicleModel,Camry
Cust35942,VehicleModel,RAM
Cust26411,VehicleModel,X6
Cust34337,VehicleModel,E400
Cust4559,VehicleModel,Fusion
Cust37299,VehicleModel,RAM
Cust17098,VehicleModel,95
Cust7451,VehicleModel,MDX
Cust21828,VehicleModel,MDX
Cust23845,VehicleModel,MDX
Cust33994,VehicleModel,95
Cust34552,VehicleModel,Escape
Cust22150,VehicleModel,Silverado
Cust27567,VehicleModel,93
Cust28273,VehicleModel,Impreza
Cust23815,VehicleModel,TL
Cust8493,VehicleModel,Silverado
Cust17484,VehicleModel,Neon
Cust7604,VehicleModel,Escape
Cust31800,VehicleModel,RAM
Cust21566,VehicleModel,3 Series
Cust18253,VehicleModel,M5
Cust12834,VehicleModel,Maxima
Cust7047,VehicleModel,Legacy
Cust24419,VehicleModel,Grand Cherokee
Cust6419,VehicleModel,Tahoe
Cust31299,VehicleModel,TL
Cust35950,VehicleModel,C300
Cust5383,VehicleModel,Civic
Cust14367,VehicleModel,Escape
Cust5930,VehicleModel,M5
Cust23290,VehicleModel,Impreza
Cust29826,VehicleModel,Forrestor
Cust16803,VehicleModel,Civic
Cust28077,VehicleModel,Passat
Cust29818,VehicleModel,Fusion
Cust21778,VehicleModel,Escape
Cust37542,VehicleModel,MDX
Cust38525,VehicleModel,MDX
Cust37212,VehicleModel,MDX
Cust1895,VehicleModel,Impreza
Cust26244,VehicleModel,C300
Cust16696,VehicleModel,ML350
Cust11245,VehicleModel,M5
Cust3863,VehicleModel,Jetta
Cust8385,VehicleModel,X5
Cust24937,VehicleModel,Camry
Cust36272,VehicleModel,Grand Cherokee
Cust34205,VehicleModel,Wrangler
Cust35931,VehicleModel,Malibu
Cust25873,VehicleModel,Neon
Cust8988,VehicleModel,Highlander
Cust25147,VehicleModel,Wrangler
Cust15523,VehicleModel,Legacy
Cust9288,VehicleModel,X5
Cust32902,VehicleModel,Corolla
Cust30078,VehicleModel,Pathfinder
Cust19594,VehicleModel,RSX
Cust34594,VehicleModel,RSX
Cust15995,VehicleModel,Maxima
Cust4773,VehicleModel,Passat
Cust3490,VehicleModel,Jetta
Cust32443,VehicleModel,Forrestor
Cust6631,VehicleModel,Grand Cherokee
Cust31733,VehicleModel,Neon
Cust26008,VehicleModel,A3
Cust25111,VehicleModel,93
Cust29805,VehicleModel,M5
Cust16867,VehicleModel,93
Cust34781,VehicleModel,MDX
Cust36751,VehicleModel,Camry
Cust2930,VehicleModel,X6
Cust39183,VehicleModel,Maxima
Cust16845,VehicleModel,Highlander
Cust33890,VehicleModel,A3
Cust7544,VehicleModel,RAM
Cust16851,VehicleModel,Camry
Cust11322,VehicleModel,95
Cust18695,VehicleModel,ML350
Cust36925,VehicleModel,Fusion
Cust11472,VehicleModel,F150
Cust15025,VehicleModel,Maxima
Cust39124,VehicleModel,Escape
Cust27403,VehicleModel,E400
Cust26156,VehicleModel,A3
Cust11930,VehicleModel,C300
Cust2342,VehicleModel,Escape
Cust17029,VehicleModel,MDX
Cust19932,VehicleModel,E400
Cust32876,VehicleModel,95
Cust18085,VehicleModel,Fusion
Cust34027,VehicleModel,Impreza
Cust27275,VehicleModel,Neon
Cust11373,VehicleModel,Ultima
Cust11058,VehicleModel,93
Cust30732,VehicleModel,Fusion
Cust9646,VehicleModel,Highlander
Cust12844,VehicleModel,93
Cust36910,VehicleModel,Ultima
Cust23495,VehicleModel,X5
Cust3773,VehicleModel,92x
Cust21428,VehicleModel,Impreza
Cust16437,VehicleModel,Camry
Cust35937,VehicleModel,RAM
Cust10902,VehicleModel,TL
Cust18197,VehicleModel,A3
Cust32026,VehicleModel,Pathfinder
Cust37951,VehicleModel,Forrestor
Cust27434,VehicleModel,E400
Cust15746,VehicleModel,93
Cust26424,VehicleModel,95
Cust6935,VehicleModel,ML350
Cust3091,VehicleModel,Passat
Cust24189,VehicleModel,Neon
Cust14374,VehicleModel,Forrestor
Cust5888,VehicleModel,CRV
Cust22603,VehicleModel,A3
Cust15391,VehicleModel,92x
Cust6674,VehicleModel,Legacy
Cust22020,VehicleModel,92x
Cust7207,VehicleModel,Fusion
Cust9259,VehicleModel,F150
Cust2283,VehicleModel,X5
Cust3094,VehicleModel,MDX
Cust3553,VehicleModel,Highlander
Cust10589,VehicleModel,Jetta
Cust13439,VehicleModel,Silverado
Cust34393,VehicleModel,Civic
Cust36209,VehicleModel,F150
Cust27328,VehicleModel,Legacy
Cust21607,VehicleModel,F150
Cust20230,VehicleModel,Wrangler
Cust12908,VehicleModel,TL
Cust1259,VehicleModel,Camry
Cust7848,VehicleModel,F150
Cust13099,VehicleModel,Silverado
Cust35118,VehicleModel,Forrestor
Cust15188,VehicleModel,Jetta
Cust14862,VehicleModel,Pathfinder
Cust3127,VehicleModel,Legacy
Cust26190,VehicleModel,Passat
Cust24844,VehicleModel,Jetta
Cust16346,VehicleModel,Jetta
Cust38646,VehicleModel,3 Series
Cust9872,VehicleModel,Neon
Cust26088,VehicleModel,RSX
Cust22238,VehicleModel,F150
Cust39015,VehicleModel,Neon
Cust5999,VehicleModel,Jetta
Cust3492,VehicleModel,Ultima
Cust21813,VehicleModel,Wrangler
Cust35404,VehicleModel,95
Cust19624,VehicleModel,Ultima
Cust34168,VehicleModel,Grand Cherokee
Cust7465,VehicleModel,CRV
Cust5873,VehicleModel,M5
Cust26858,VehicleModel,Ultima
Cust30879,VehicleModel,MDX
Cust20127,VehicleModel,3 Series
Cust18749,VehicleModel,X6
Cust21453,VehicleModel,M5
Cust13436,VehicleModel,Pathfinder
Cust37751,VehicleModel,E400
Cust15133,VehicleModel,3 Series
Cust5011,VehicleModel,Grand Cherokee
Cust9386,VehicleModel,Wrangler
Cust27866,VehicleModel,RAM
Cust18557,VehicleModel,Jetta
Cust13561,VehicleModel,Corolla
Cust31284,VehicleModel,Jetta
Cust5452,VehicleModel,92x
Cust35316,VehicleModel,TL
Cust20250,VehicleModel,C300
Cust7724,VehicleModel,Pathfinder
Cust25615,VehicleModel,92x
