CustomerID,VehicleAttribute,VehicleAttributeDetails
Cust11358,VehicleID,Vehicle27678
Cust14228,VehicleID,Vehicle21914
Cust32751,VehicleID,Vehicle4311
Cust27940,VehicleID,Vehicle11675
Cust24133,VehicleID,Vehicle11797
Cust29733,VehicleID,Vehicle17648
Cust24103,VehicleID,Vehicle16652
Cust24876,VehicleID,Vehicle24600
Cust22417,VehicleID,Vehicle23613
Cust10072,VehicleID,Vehicle35450
Cust15551,VehicleID,Vehicle27064
Cust36981,VehicleID,Vehicle31675
Cust28896,VehicleID,Vehicle36121
Cust17711,VehicleID,Vehicle26878
Cust4937,VehicleID,Vehicle26092
Cust4542,VehicleID,Vehicle8828
Cust9010,VehicleID,Vehicle17151
Cust12211,VehicleID,Vehicle24224
Cust2381,VehicleID,Vehicle5664
Cust17867,VehicleID,Vehicle32213
Cust27951,VehicleID,Vehicle29210
Cust29307,VehicleID,Vehicle13149
Cust21705,VehicleID,Vehicle7797
Cust30277,VehicleID,Vehicle8032
Cust26438,VehicleID,Vehicle34995
Cust27397,VehicleID,Vehicle11800
Cust13946,VehicleID,Vehicle31271
Cust1098,VehicleID,Vehicle26737
Cust31979,VehicleID,Vehicle11569
Cust8275,VehicleID,Vehicle9203
Cust38833,VehicleID,Vehicle26001
Cust19804,VehicleID,Vehicle29690
Cust13274,VehicleID,Vehicle19939
Cust35772,VehicleID,Vehicle10922
Cust4698,VehicleID,Vehicle8395
Cust29479,VehicleID,Vehicle26108
Cust35707,VehicleID,Vehicle20598
Cust37409,VehicleID,Vehicle9102
Cust25931,VehicleID,Vehicle38166
Cust8950,VehicleID,Vehicle24469
Cust27355,VehicleID,Vehicle35771
Cust19660,VehicleID,Vehicle21822
Cust17396,VehicleID,Vehicle19865
Cust11635,VehicleID,Vehicle22038
Cust8934,VehicleID,Vehicle31768
Cust3550,VehicleID,Vehicle13602
Cust38279,VehicleID,Vehicle34337
Cust3074,VehicleID,Vehicle19908
Cust38423,VehicleID,Vehicle35398
Cust34689,VehicleID,Vehicle11091
Cust9821,VehicleID,Vehicle23134
Cust32862,VehicleID,Vehicle36929
Cust34708,VehicleID,Vehicle26993
Cust14413,VehicleID,Vehicle6819
Cust5378,VehicleID,Vehicle36952
Cust29368,VehicleID,Vehicle2939
Cust17118,VehicleID,Vehicle29986
Cust39491,VehicleID,Vehicle10765
Cust11003,VehicleID,Vehicle16962
Cust31057,VehicleID,Vehicle2391
Cust33850,VehicleID,Vehicle28733
Cust33358,VehicleID,Vehicle22576
Cust18778,VehicleID,Vehicle18204
Cust12093,VehicleID,Vehicle18781
Cust38159,VehicleID,Vehicle22718
Cust35012,VehicleID,Vehicle37866
Cust27660,VehicleID,Vehicle13275
Cust25463,VehicleID,Vehicle28221
Cust8103,VehicleID,Vehicle26351
Cust30669,VehicleID,Vehicle30848
Cust17532,VehicleID,Vehicle13625
Cust20794,VehicleID,Vehicle16292
Cust4463,VehicleID,Vehicle6981
Cust30433,VehicleID,Vehicle28601
Cust23509,VehicleID,Vehicle13978
Cust36914,VehicleID,Vehicle33311
Cust17780,VehicleID,Vehicle34805
Cust3949,VehicleID,Vehicle7162
Cust39153,VehicleID,Vehicle38045
Cust30734,VehicleID,Vehicle25420
Cust8908,VehicleID,Vehicle15465
Cust5709,VehicleID,Vehicle39691
Cust13467,VehicleID,Vehicle36364
Cust22658,VehicleID,Vehicle36082
Cust15494,VehicleID,Vehicle24422
Cust23925,VehicleID,Vehicle12534
Cust26791,VehicleID,Vehicle31002
Cust25491,VehicleID,Vehicle19684
Cust12195,VehicleID,Vehicle5250
Cust32007,VehicleID,Vehicle3685
Cust29308,VehicleID,Vehicle17232
Cust9143,VehicleID,Vehicle25444
Cust33902,VehicleID,Vehicle37994
Cust38066,VehicleID,Vehicle21037
Cust11910,VehicleID,Vehicle32831
Cust12678,VehicleID,Vehicle19854
Cust34602,VehicleID,Vehicle18787
Cust14278,VehicleID,Vehicle6889
Cust31459,VehicleID,Vehicle13662
Cust14676,VehicleID,Vehicle25472
Cust34436,VehicleID,Vehicle7977
Cust26502,VehicleID,Vehicle16846
Cust5821,VehicleID,Vehicle11053
Cust11826,VehicleID,Vehicle37522
Cust4957,VehicleID,Vehicle26591
Cust5765,VehicleID,Vehicle36531
Cust36454,VehicleID,Vehicle33765
Cust34165,VehicleID,Vehicle30501
Cust8566,VehicleID,Vehicle23396
Cust11463,VehicleID,Vehicle9547
Cust24924,VehicleID,Vehicle34795
Cust5370,VehicleID,Vehicle32685
Cust34213,VehicleID,Vehicle2995
Cust16397,VehicleID,Vehicle1787
Cust21390,VehicleID,Vehicle20526
Cust36925,VehicleID,Vehicle3378
Cust19751,VehicleID,Vehicle20439
Cust5931,VehicleID,Vehicle25291
Cust29587,VehicleID,Vehicle10362
Cust11449,VehicleID,Vehicle38802
Cust10317,VehicleID,Vehicle14412
Cust4661,VehicleID,Vehicle25531
Cust18092,VehicleID,Vehicle25935
Cust19847,VehicleID,Vehicle17297
Cust12315,VehicleID,Vehicle19413
Cust37277,VehicleID,Vehicle17178
Cust9804,VehicleID,Vehicle19564
Cust35022,VehicleID,Vehicle7485
Cust5576,VehicleID,Vehicle9792
Cust3462,VehicleID,Vehicle20341
Cust23175,VehicleID,Vehicle26195
Cust31629,VehicleID,Vehicle37117
Cust23477,VehicleID,Vehicle8778
Cust14351,VehicleID,Vehicle38503
Cust13641,VehicleID,Vehicle32389
Cust13033,VehicleID,Vehicle21718
Cust33342,VehicleID,Vehicle16770
Cust39362,VehicleID,Vehicle35958
Cust17970,VehicleID,Vehicle39658
Cust36630,VehicleID,Vehicle9729
Cust15252,VehicleID,Vehicle18126
Cust37966,VehicleID,Vehicle11918
Cust25771,VehicleID,Vehicle18702
Cust38139,VehicleID,Vehicle3375
Cust13259,VehicleID,Vehicle24353
Cust2743,VehicleID,Vehicle8880
Cust32728,VehicleID,Vehicle35947
Cust1522,VehicleID,Vehicle20085
Cust12233,VehicleID,Vehicle37771
Cust23008,VehicleID,Vehicle32848
Cust28684,VehicleID,Vehicle38696
Cust20772,VehicleID,Vehicle23488
Cust4201,VehicleID,Vehicle14357
Cust6316,VehicleID,Vehicle7745
Cust23922,VehicleID,Vehicle23402
Cust19376,VehicleID,Vehicle10346
Cust12905,VehicleID,Vehicle15373
Cust16632,VehicleID,Vehicle23263
Cust30790,VehicleID,Vehicle19770
Cust8239,VehicleID,Vehicle14039
Cust14648,VehicleID,Vehicle9155
Cust8320,VehicleID,Vehicle13029
Cust19296,VehicleID,Vehicle6943
Cust34236,VehicleID,Vehicle5565
Cust33739,VehicleID,Vehicle32000
Cust29603,VehicleID,Vehicle14733
Cust12429,VehicleID,Vehicle8826
Cust5306,VehicleID,Vehicle23539
Cust14454,VehicleID,Vehicle39136
Cust29795,VehicleID,Vehicle14131
Cust12906,VehicleID,Vehicle3556
Cust1285,VehicleID,Vehicle11818
Cust1489,VehicleID,Vehicle17620
Cust22189,VehicleID,Vehicle37973
Cust3814,VehicleID,Vehicle6270
Cust36556,VehicleID,Vehicle27616
Cust18206,VehicleID,Vehicle5173
Cust10343,VehicleID,Vehicle31488
Cust8620,VehicleID,Vehicle4414
Cust26753,VehicleID,Vehicle10813
Cust22236,VehicleID,Vehicle7999
Cust30346,VehicleID,Vehicle1833
Cust1231,VehicleID,Vehicle8363
Cust37923,VehicleID,Vehicle28609
Cust36041,VehicleID,Vehicle3875
Cust25026,VehicleID,Vehicle28743
Cust27164,VehicleID,Vehicle13370
Cust35597,VehicleID,Vehicle36847
Cust16966,VehicleID,Vehicle5536
Cust26513,VehicleID,Vehicle19266
Cust31183,VehicleID,Vehicle32475
Cust28581,VehicleID,Vehicle7278
Cust21945,VehicleID,Vehicle11784
Cust24312,VehicleID,Vehicle33982
Cust18557,VehicleID,Vehicle6698
Cust26880,VehicleID,Vehicle31725
Cust22151,VehicleID,Vehicle28364
Cust21782,VehicleID,Vehicle30374
Cust10297,VehicleID,Vehicle14591
Cust3622,VehicleID,Vehicle36395
Cust39265,VehicleID,Vehicle20024
Cust26914,VehicleID,Vehicle33461
Cust38256,VehicleID,Vehicle1490
Cust13437,VehicleID,Vehicle20641
Cust1651,VehicleID,Vehicle37150
Cust13162,VehicleID,Vehicle33892
Cust12465,VehicleID,Vehicle20508
Cust20865,VehicleID,Vehicle32084
Cust20043,VehicleID,Vehicle12022
Cust14314,VehicleID,Vehicle9854
Cust1947,VehicleID,Vehicle38004
Cust3988,VehicleID,Vehicle29231
Cust14105,VehicleID,Vehicle7654
Cust1746,VehicleID,Vehicle10547
Cust5196,VehicleID,Vehicle20631
Cust32468,VehicleID,Vehicle32489
Cust14244,VehicleID,Vehicle34655
Cust24558,VehicleID,Vehicle32035
Cust13996,VehicleID,Vehicle29296
Cust30834,VehicleID,Vehicle4883
Cust8115,VehicleID,Vehicle24988
Cust33919,VehicleID,Vehicle9385
Cust26835,VehicleID,Vehicle34275
Cust8524,VehicleID,Vehicle8931
Cust29421,VehicleID,Vehicle25841
Cust10126,VehicleID,Vehicle15006
Cust1241,VehicleID,Vehicle10597
Cust11398,VehicleID,Vehicle26732
Cust14875,VehicleID,Vehicle15681
Cust37561,VehicleID,Vehicle13601
Cust21351,VehicleID,Vehicle8494
Cust11629,VehicleID,Vehicle18051
Cust36712,VehicleID,Vehicle9788
Cust23396,VehicleID,Vehicle10599
Cust12702,VehicleID,Vehicle33135
Cust36605,VehicleID,Vehicle26747
Cust39127,VehicleID,Vehicle1937
Cust17307,VehicleID,Vehicle38175
Cust10535,VehicleID,Vehicle35147
Cust10606,VehicleID,Vehicle28460
Cust17063,VehicleID,Vehicle34672
Cust10187,VehicleID,Vehicle18528
Cust6141,VehicleID,Vehicle32155
Cust20310,VehicleID,Vehicle12505
Cust23717,VehicleID,Vehicle15445
Cust10272,VehicleID,Vehicle3244
Cust3734,VehicleID,Vehicle35289
Cust19975,VehicleID,Vehicle20900
Cust2946,VehicleID,Vehicle1630
Cust28967,VehicleID,Vehicle37834
Cust3620,VehicleID,Vehicle8053
Cust16860,VehicleID,Vehicle17197
Cust29261,VehicleID,Vehicle14196
Cust9106,VehicleID,Vehicle31243
Cust19022,VehicleID,Vehicle38051
Cust25867,VehicleID,Vehicle10847
Cust8282,VehicleID,Vehicle12817
Cust35301,VehicleID,Vehicle14880
Cust13042,VehicleID,Vehicle29432
Cust13601,VehicleID,Vehicle38318
Cust12028,VehicleID,Vehicle25157
Cust28206,VehicleID,Vehicle38499
Cust31416,VehicleID,Vehicle4686
Cust35714,VehicleID,Vehicle2369
Cust32530,VehicleID,Vehicle30940
Cust32095,VehicleID,Vehicle5391
Cust1663,VehicleID,Vehicle20859
Cust29205,VehicleID,Vehicle32676
Cust28584,VehicleID,Vehicle14737
Cust34582,VehicleID,Vehicle4051
Cust21416,VehicleID,Vehicle39807
Cust16041,VehicleID,Vehicle18935
Cust18009,VehicleID,Vehicle22285
Cust11750,VehicleID,Vehicle4621
Cust20677,VehicleID,Vehicle17996
Cust33889,VehicleID,Vehicle34172
Cust19616,VehicleID,Vehicle7734
Cust26015,VehicleID,Vehicle32756
Cust27976,VehicleID,Vehicle2767
Cust28655,VehicleID,Vehicle20562
Cust3208,VehicleID,Vehicle15061
Cust35903,VehicleID,Vehicle5097
Cust19345,VehicleID,Vehicle35456
Cust18820,VehicleID,Vehicle28133
Cust34524,VehicleID,Vehicle3669
Cust32596,VehicleID,Vehicle30044
Cust35754,VehicleID,Vehicle27019
Cust37340,VehicleID,Vehicle19149
Cust23500,VehicleID,Vehicle14362
Cust25455,VehicleID,Vehicle12825
Cust7047,VehicleID,Vehicle39164
Cust35432,VehicleID,Vehicle6394
Cust32006,VehicleID,Vehicle20878
Cust20421,VehicleID,Vehicle26246
Cust33628,VehicleID,Vehicle17985
Cust19048,VehicleID,Vehicle26678
Cust11936,VehicleID,Vehicle14085
Cust7170,VehicleID,Vehicle7227
Cust19496,VehicleID,Vehicle37658
Cust31855,VehicleID,Vehicle20750
Cust34187,VehicleID,Vehicle32378
Cust6567,VehicleID,Vehicle1821
Cust35545,VehicleID,Vehicle33469
Cust9982,VehicleID,Vehicle4808
Cust35640,VehicleID,Vehicle19376
Cust29859,VehicleID,Vehicle24761
Cust9588,VehicleID,Vehicle33938
Cust27048,VehicleID,Vehicle18276
Cust32909,VehicleID,Vehicle38875
Cust15155,VehicleID,Vehicle26693
Cust21419,VehicleID,Vehicle28420
Cust30643,VehicleID,Vehicle22532
Cust4089,VehicleID,Vehicle17641
Cust39053,VehicleID,Vehicle22639
Cust21372,VehicleID,Vehicle4788
Cust10764,VehicleID,Vehicle29609
Cust33467,VehicleID,Vehicle30052
Cust25696,VehicleID,Vehicle37651
Cust24458,VehicleID,Vehicle8776
Cust10085,VehicleID,Vehicle24833
Cust39408,VehicleID,Vehicle17035
Cust1328,VehicleID,Vehicle8123
Cust10920,VehicleID,Vehicle39571
Cust17796,VehicleID,Vehicle17698
Cust2263,VehicleID,Vehicle8528
Cust9643,VehicleID,Vehicle33152
Cust30330,VehicleID,Vehicle9101
Cust32044,VehicleID,Vehicle5847
Cust34838,VehicleID,Vehicle30754
Cust7106,VehicleID,Vehicle25062
Cust23124,VehicleID,Vehicle35818
Cust3875,VehicleID,Vehicle20934
Cust28177,VehicleID,Vehicle8679
Cust18277,VehicleID,Vehicle6352
Cust15083,VehicleID,Vehicle3464
Cust31171,VehicleID,Vehicle30944
Cust26368,VehicleID,Vehicle3030
Cust24164,VehicleID,Vehicle39818
Cust25849,VehicleID,Vehicle31877
Cust22082,VehicleID,Vehicle4518
Cust4137,VehicleID,Vehicle30453
Cust36493,VehicleID,Vehicle25375
Cust26290,VehicleID,Vehicle2258
Cust22436,VehicleID,Vehicle33263
Cust7344,VehicleID,Vehicle19824
Cust26386,VehicleID,Vehicle16479
Cust9775,VehicleID,Vehicle9550
Cust15144,VehicleID,Vehicle25666
Cust12095,VehicleID,Vehicle23728
Cust15844,VehicleID,Vehicle22880
Cust1773,VehicleID,Vehicle35846
Cust2278,VehicleID,Vehicle32580
Cust18401,VehicleID,Vehicle39039
Cust24971,VehicleID,Vehicle16088
Cust13703,VehicleID,Vehicle9901
Cust21610,VehicleID,Vehicle4716
Cust35960,VehicleID,Vehicle23517
Cust36409,VehicleID,Vehicle19706
Cust12564,VehicleID,Vehicle3005
Cust7127,VehicleID,Vehicle19044
Cust32526,VehicleID,Vehicle24299
Cust11050,VehicleID,Vehicle27887
Cust32213,VehicleID,Vehicle17969
Cust16420,VehicleID,Vehicle7215
Cust31930,VehicleID,Vehicle16634
Cust22172,VehicleID,Vehicle27608
Cust16888,VehicleID,Vehicle12428
Cust33112,VehicleID,Vehicle23833
Cust37947,VehicleID,Vehicle16686
Cust14604,VehicleID,Vehicle12137
Cust7270,VehicleID,Vehicle5916
Cust17975,VehicleID,Vehicle10172
Cust22776,VehicleID,Vehicle17307
Cust18565,VehicleID,Vehicle31822
Cust13611,VehicleID,Vehicle16134
Cust33709,VehicleID,Vehicle34693
Cust38653,VehicleID,Vehicle37824
Cust6357,VehicleID,Vehicle7612
Cust29053,VehicleID,Vehicle34413
Cust9476,VehicleID,Vehicle19900
Cust15561,VehicleID,Vehicle26117
Cust14189,VehicleID,Vehicle39176
Cust6706,VehicleID,Vehicle6310
Cust15727,VehicleID,Vehicle22813
Cust12979,VehicleID,Vehicle35807
Cust3009,VehicleID,Vehicle9151
Cust18688,VehicleID,Vehicle19634
Cust24315,VehicleID,Vehicle21945
Cust20457,VehicleID,Vehicle20282
Cust19105,VehicleID,Vehicle25253
Cust37212,VehicleID,Vehicle26042
Cust21399,VehicleID,Vehicle38577
Cust31567,VehicleID,Vehicle19425
Cust38790,VehicleID,Vehicle5370
Cust38508,VehicleID,Vehicle27817
Cust36598,VehicleID,Vehicle16723
Cust8064,VehicleID,Vehicle6146
Cust22060,VehicleID,Vehicle5891
Cust23982,VehicleID,Vehicle12930
Cust16657,VehicleID,Vehicle2919
Cust7376,VehicleID,Vehicle15665
Cust10728,VehicleID,Vehicle15494
Cust1857,VehicleID,Vehicle32969
Cust5385,VehicleID,Vehicle8116
Cust38956,VehicleID,Vehicle37046
Cust21726,VehicleID,Vehicle11754
Cust34254,VehicleID,Vehicle10982
Cust37735,VehicleID,Vehicle6919
Cust35920,VehicleID,Vehicle17781
Cust33781,VehicleID,Vehicle20996
Cust29796,VehicleID,Vehicle34828
Cust7235,VehicleID,Vehicle35059
Cust13331,VehicleID,Vehicle14217
Cust1937,VehicleID,Vehicle13836
Cust14240,VehicleID,Vehicle31647
Cust14004,VehicleID,Vehicle11609
Cust12946,VehicleID,Vehicle20325
Cust27735,VehicleID,Vehicle12723
Cust37487,VehicleID,Vehicle39898
Cust14035,VehicleID,Vehicle5056
Cust36958,VehicleID,Vehicle31115
Cust14452,VehicleID,Vehicle34479
Cust20655,VehicleID,Vehicle6259
Cust25921,VehicleID,Vehicle6947
Cust38153,VehicleID,Vehicle31298
Cust28394,VehicleID,Vehicle33022
Cust3035,VehicleID,Vehicle29969
Cust32639,VehicleID,Vehicle30227
Cust24845,VehicleID,Vehicle34860
Cust8757,VehicleID,Vehicle33470
Cust33731,VehicleID,Vehicle31654
Cust23895,VehicleID,Vehicle5578
Cust30043,VehicleID,Vehicle36937
Cust9696,VehicleID,Vehicle3109
Cust28529,VehicleID,Vehicle38289
Cust32876,VehicleID,Vehicle15810
Cust32393,VehicleID,Vehicle15127
Cust33593,VehicleID,Vehicle19713
Cust8095,VehicleID,Vehicle36775
Cust28362,VehicleID,Vehicle23158
Cust21628,VehicleID,Vehicle11593
Cust23722,VehicleID,Vehicle19407
Cust33914,VehicleID,Vehicle26259
Cust12920,VehicleID,Vehicle27402
Cust35463,VehicleID,Vehicle16818
Cust30955,VehicleID,Vehicle7769
Cust27619,VehicleID,Vehicle7994
Cust11949,VehicleID,Vehicle17330
Cust3921,VehicleID,Vehicle3851
Cust32084,VehicleID,Vehicle16565
Cust10895,VehicleID,Vehicle19200
Cust31086,VehicleID,Vehicle11538
Cust11062,VehicleID,Vehicle38525
Cust5874,VehicleID,Vehicle24100
Cust26541,VehicleID,Vehicle2623
Cust29008,VehicleID,Vehicle21771
Cust38171,VehicleID,Vehicle5351
Cust10809,VehicleID,Vehicle38056
Cust33730,VehicleID,Vehicle3827
Cust18773,VehicleID,Vehicle35615
Cust1747,VehicleID,Vehicle25412
Cust4362,VehicleID,Vehicle19618
Cust3540,VehicleID,Vehicle13767
Cust17810,VehicleID,Vehicle3566
Cust1257,VehicleID,Vehicle35587
Cust25366,VehicleID,Vehicle8716
Cust34942,VehicleID,Vehicle5466
Cust20482,VehicleID,Vehicle29927
Cust35699,VehicleID,Vehicle1831
Cust20846,VehicleID,Vehicle34717
Cust17635,VehicleID,Vehicle24529
Cust34593,VehicleID,Vehicle2298
Cust20537,VehicleID,Vehicle9786
Cust27561,VehicleID,Vehicle14161
Cust1704,VehicleID,Vehicle36268
Cust22853,VehicleID,Vehicle18563
Cust34481,VehicleID,Vehicle9165
Cust2021,VehicleID,Vehicle19795
Cust27197,VehicleID,Vehicle9864
Cust16582,VehicleID,Vehicle35475
Cust2154,VehicleID,Vehicle14482
Cust28464,VehicleID,Vehicle22506
Cust1213,VehicleID,Vehicle19373
Cust21868,VehicleID,Vehicle4181
Cust28744,VehicleID,Vehicle23136
Cust29275,VehicleID,Vehicle37740
Cust34876,VehicleID,Vehicle15864
Cust32398,VehicleID,Vehicle22091
Cust24945,VehicleID,Vehicle25093
Cust30905,VehicleID,Vehicle36059
Cust24263,VehicleID,Vehicle37051
Cust13943,VehicleID,Vehicle13472
Cust24323,VehicleID,Vehicle9859
Cust17783,VehicleID,Vehicle23282
Cust14836,VehicleID,Vehicle32920
Cust15545,VehicleID,Vehicle18572
Cust15867,VehicleID,Vehicle30270
Cust10248,VehicleID,Vehicle37022
Cust36921,VehicleID,Vehicle39724
Cust17309,VehicleID,Vehicle37802
Cust16216,VehicleID,Vehicle39798
Cust36725,VehicleID,Vehicle32750
Cust37506,VehicleID,Vehicle22419
Cust23127,VehicleID,Vehicle16218
Cust15309,VehicleID,Vehicle32761
Cust20905,VehicleID,Vehicle24803
Cust10111,VehicleID,Vehicle17647
Cust34206,VehicleID,Vehicle39060
Cust39336,VehicleID,Vehicle27370
Cust21507,VehicleID,Vehicle1929
Cust26821,VehicleID,Vehicle7984
Cust10705,VehicleID,Vehicle9437
Cust27332,VehicleID,Vehicle23666
Cust22105,VehicleID,Vehicle12755
Cust22109,VehicleID,Vehicle30389
Cust15105,VehicleID,Vehicle12587
Cust39074,VehicleID,Vehicle32281
Cust6239,VehicleID,Vehicle14491
Cust9175,VehicleID,Vehicle6973
Cust27336,VehicleID,Vehicle37084
Cust17567,VehicleID,Vehicle24766
Cust6850,VehicleID,Vehicle29860
Cust25415,VehicleID,Vehicle14304
Cust15311,VehicleID,Vehicle17464
Cust27690,VehicleID,Vehicle6296
Cust35686,VehicleID,Vehicle14250
Cust11744,VehicleID,Vehicle22881
Cust15296,VehicleID,Vehicle32708
Cust6113,VehicleID,Vehicle36899
Cust4011,VehicleID,Vehicle27587
Cust15111,VehicleID,Vehicle26699
Cust20541,VehicleID,Vehicle20476
Cust17205,VehicleID,Vehicle24014
Cust9774,VehicleID,Vehicle13137
Cust38976,VehicleID,Vehicle1971
Cust35471,VehicleID,Vehicle22240
Cust3162,VehicleID,Vehicle36539
Cust14439,VehicleID,Vehicle34195
Cust2282,VehicleID,Vehicle29865
Cust26738,VehicleID,Vehicle29385
Cust6077,VehicleID,Vehicle9785
Cust11548,VehicleID,Vehicle6071
Cust30191,VehicleID,Vehicle31477
Cust32268,VehicleID,Vehicle9587
Cust30244,VehicleID,Vehicle11317
Cust16734,VehicleID,Vehicle16137
Cust3529,VehicleID,Vehicle5113
Cust24720,VehicleID,Vehicle33163
Cust13106,VehicleID,Vehicle4495
Cust27202,VehicleID,Vehicle25040
Cust11186,VehicleID,Vehicle20094
Cust19425,VehicleID,Vehicle6912
Cust15684,VehicleID,Vehicle39867
Cust39123,VehicleID,Vehicle11763
Cust10152,VehicleID,Vehicle14864
Cust33037,VehicleID,Vehicle20178
Cust18107,VehicleID,Vehicle20904
Cust31473,VehicleID,Vehicle37472
Cust36181,VehicleID,Vehicle3092
Cust1409,VehicleID,Vehicle3885
Cust32428,VehicleID,Vehicle7344
Cust31682,VehicleID,Vehicle6674
Cust19478,VehicleID,Vehicle33454
Cust26464,VehicleID,Vehicle18371
Cust19364,VehicleID,Vehicle31347
Cust2833,VehicleID,Vehicle20558
Cust26437,VehicleID,Vehicle22630
Cust27264,VehicleID,Vehicle15715
Cust2800,VehicleID,Vehicle1405
Cust3721,VehicleID,Vehicle29066
Cust13061,VehicleID,Vehicle32039
Cust18431,VehicleID,Vehicle2814
Cust37909,VehicleID,Vehicle16214
Cust18320,VehicleID,Vehicle22523
Cust8770,VehicleID,Vehicle13401
Cust26283,VehicleID,Vehicle5380
Cust32966,VehicleID,Vehicle15344
Cust5023,VehicleID,Vehicle11022
Cust32135,VehicleID,Vehicle17160
Cust5784,VehicleID,Vehicle12704
Cust30992,VehicleID,Vehicle37426
Cust3760,VehicleID,Vehicle6300
Cust14710,VehicleID,Vehicle8689
Cust32416,VehicleID,Vehicle8697
Cust30381,VehicleID,Vehicle26443
Cust31382,VehicleID,Vehicle17633
Cust12820,VehicleID,Vehicle27628
Cust10727,VehicleID,Vehicle39153
Cust38936,VehicleID,Vehicle9103
Cust6933,VehicleID,Vehicle27490
Cust21793,VehicleID,Vehicle34840
Cust30109,VehicleID,Vehicle1584
Cust18451,VehicleID,Vehicle9993
Cust18067,VehicleID,Vehicle9178
Cust32145,VehicleID,Vehicle14656
Cust6615,VehicleID,Vehicle37833
Cust3904,VehicleID,Vehicle28106
Cust37196,VehicleID,Vehicle35232
Cust26889,VehicleID,Vehicle4485
Cust36426,VehicleID,Vehicle34250
Cust25031,VehicleID,Vehicle5291
Cust32612,VehicleID,Vehicle20717
Cust7559,VehicleID,Vehicle23167
Cust12872,VehicleID,Vehicle2804
Cust17761,VehicleID,Vehicle28427
Cust31347,VehicleID,Vehicle7604
Cust38096,VehicleID,Vehicle22522
Cust5124,VehicleID,Vehicle9518
Cust21998,VehicleID,Vehicle33582
Cust1189,VehicleID,Vehicle23026
Cust8861,VehicleID,Vehicle20766
Cust32740,VehicleID,Vehicle22503
Cust23501,VehicleID,Vehicle3843
Cust18955,VehicleID,Vehicle15124
Cust18052,VehicleID,Vehicle39785
Cust26890,VehicleID,Vehicle17892
Cust7097,VehicleID,Vehicle34159
Cust14533,VehicleID,Vehicle13524
Cust7821,VehicleID,Vehicle31162
Cust37307,VehicleID,Vehicle21481
Cust2115,VehicleID,Vehicle34437
Cust20033,VehicleID,Vehicle10334
Cust6704,VehicleID,Vehicle29711
Cust14592,VehicleID,Vehicle32901
Cust34382,VehicleID,Vehicle18354
Cust35195,VehicleID,Vehicle34152
Cust31178,VehicleID,Vehicle33599
Cust35878,VehicleID,Vehicle12550
Cust36024,VehicleID,Vehicle10098
Cust29841,VehicleID,Vehicle36299
Cust14974,VehicleID,Vehicle11529
Cust16971,VehicleID,Vehicle33032
Cust39381,VehicleID,Vehicle16217
Cust37166,VehicleID,Vehicle2585
Cust20474,VehicleID,Vehicle3645
Cust20253,VehicleID,Vehicle37904
Cust4859,VehicleID,Vehicle31330
Cust13977,VehicleID,Vehicle14767
Cust11991,VehicleID,Vehicle22863
Cust9430,VehicleID,Vehicle5344
Cust12720,VehicleID,Vehicle27315
Cust18952,VehicleID,Vehicle22721
Cust5254,VehicleID,Vehicle30507
Cust26783,VehicleID,Vehicle38811
Cust18156,VehicleID,Vehicle15318
Cust29392,VehicleID,Vehicle25914
Cust23619,VehicleID,Vehicle29138
Cust28132,VehicleID,Vehicle18569
Cust30488,VehicleID,Vehicle36550
Cust26016,VehicleID,Vehicle7125
Cust14583,VehicleID,Vehicle21305
Cust23536,VehicleID,Vehicle31641
Cust18356,VehicleID,Vehicle35248
Cust35601,VehicleID,Vehicle30505
Cust3308,VehicleID,Vehicle1884
Cust19626,VehicleID,Vehicle10489
Cust38795,VehicleID,Vehicle36694
Cust2460,VehicleID,Vehicle35108
Cust20119,VehicleID,Vehicle18519
Cust30686,VehicleID,Vehicle5441
Cust31331,VehicleID,Vehicle35044
Cust25910,VehicleID,Vehicle1726
Cust38796,VehicleID,Vehicle25672
Cust36223,VehicleID,Vehicle25458
Cust6794,VehicleID,Vehicle22945
Cust18545,VehicleID,Vehicle28986
Cust17386,VehicleID,Vehicle35116
Cust13884,VehicleID,Vehicle15889
Cust15549,VehicleID,Vehicle37086
Cust1059,VehicleID,Vehicle25716
Cust11853,VehicleID,Vehicle31362
Cust5764,VehicleID,Vehicle21347
Cust39141,VehicleID,Vehicle12675
Cust8717,VehicleID,Vehicle18753
Cust35084,VehicleID,Vehicle23965
Cust5564,VehicleID,Vehicle33640
Cust35758,VehicleID,Vehicle6273
Cust9150,VehicleID,Vehicle23448
Cust21421,VehicleID,Vehicle17311
Cust27984,VehicleID,Vehicle38195
Cust19885,VehicleID,Vehicle10370
Cust38392,VehicleID,Vehicle31616
Cust17315,VehicleID,Vehicle37181
Cust6759,VehicleID,Vehicle26650
Cust36002,VehicleID,Vehicle38530
Cust1885,VehicleID,Vehicle25979
Cust5571,VehicleID,Vehicle13256
Cust18800,VehicleID,Vehicle2430
Cust19428,VehicleID,Vehicle18742
Cust17958,VehicleID,Vehicle29970
Cust2755,VehicleID,Vehicle34930
Cust2733,VehicleID,Vehicle37796
Cust23515,VehicleID,Vehicle23215
Cust22121,VehicleID,Vehicle13944
Cust29445,VehicleID,Vehicle3828
Cust31778,VehicleID,Vehicle17357
Cust38415,VehicleID,Vehicle31385
Cust15787,VehicleID,Vehicle7677
