CustomerID,VehicleAttribute,VehicleAttributeDetails
Cust8494,VehicleMake,Accura
Cust4327,VehicleMake,Volkswagen
Cust10138,VehicleMake,Audi
Cust17936,VehicleMake,Nissan
Cust5292,VehicleMake,Nissan
Cust39162,VehicleMake,Volkswagen
Cust28039,VehicleMake,BMW
Cust32894,VehicleMake,Chevrolet
Cust14073,VehicleMake,Saab
Cust1880,VehicleMake,Mercedes
Cust23734,VehicleMake,BMW
Cust34258,VehicleMake,Volkswagen
Cust28511,VehicleMake,Ford
Cust7373,VehicleMake,Audi
Cust14075,VehicleMake,Nissan
Cust28724,VehicleMake,Ford
Cust15709,VehicleMake,Nissan
Cust32748,VehicleMake,Jeep
Cust17955,VehicleMake,Chevrolet
Cust31835,VehicleMake,Mercedes
Cust36816,VehicleMake,Toyota
Cust28878,VehicleMake,Dodge
Cust17805,VehicleMake,Mercedes
Cust2972,VehicleMake,Toyota
Cust30422,VehicleMake,Toyota
Cust12122,VehicleMake,Mercedes
Cust21782,VehicleMake,Jeep
Cust7573,VehicleMake,Saab
Cust4477,VehicleMake,Dodge
Cust11377,VehicleMake,Accura
Cust20899,VehicleMake,Jeep
Cust32491,VehicleMake,Saab
Cust5733,VehicleMake,BMW
Cust34126,VehicleMake,Volkswagen
Cust29023,VehicleMake,BMW
Cust14640,VehicleMake,Dodge
Cust14082,VehicleMake,Accura
Cust16636,VehicleMake,Saab
Cust4959,VehicleMake,Mercedes
Cust22609,VehicleMake,Ford
Cust9045,VehicleMake,Ford
Cust21275,VehicleMake,Nissan
Cust1933,VehicleMake,Honda
Cust35389,VehicleMake,Ford
Cust1905,VehicleMake,Saab
Cust32457,VehicleMake,Accura
Cust4908,VehicleMake,Dodge
Cust14259,VehicleMake,Dodge
Cust24410,VehicleMake,Nissan
Cust11552,VehicleMake,Chevrolet
Cust33171,VehicleMake,Chevrolet
Cust16577,VehicleMake,Nissan
Cust5980,VehicleMake,Suburu
Cust33722,VehicleMake,Honda
Cust27053,VehicleMake,Ford
Cust39342,VehicleMake,Saab
Cust17847,VehicleMake,Suburu
Cust35893,VehicleMake,Accura
Cust15290,VehicleMake,Dodge
Cust36058,VehicleMake,Accura
Cust10107,VehicleMake,Jeep
Cust19901,VehicleMake,Chevrolet
Cust21125,VehicleMake,Chevrolet
Cust20770,VehicleMake,Nissan
Cust7163,VehicleMake,Dodge
Cust33631,VehicleMake,Suburu
Cust11842,VehicleMake,Ford
Cust5490,VehicleMake,Chevrolet
Cust32155,VehicleMake,Saab
Cust23258,VehicleMake,Jeep
Cust15276,VehicleMake,Suburu
Cust27021,VehicleMake,Accura
Cust17896,VehicleMake,Nissan
Cust26041,VehicleMake,Nissan
Cust24779,VehicleMake,Jeep
Cust9747,VehicleMake,Jeep
Cust32011,VehicleMake,Dodge
Cust18871,VehicleMake,Dodge
Cust36292,VehicleMake,Mercedes
Cust16781,VehicleMake,Jeep
Cust16973,VehicleMake,Audi
Cust33614,VehicleMake,BMW
Cust12719,VehicleMake,Nissan
Cust16846,VehicleMake,Nissan
Cust19555,VehicleMake,Jeep
Cust24732,VehicleMake,Accura
Cust9410,VehicleMake,BMW
Cust23891,VehicleMake,Suburu
Cust32188,VehicleMake,Accura
Cust6859,VehicleMake,Accura
Cust38888,VehicleMake,Honda
Cust15737,VehicleMake,Honda
Cust22467,VehicleMake,Dodge
Cust17824,VehicleMake,Chevrolet
Cust39297,VehicleMake,Ford
Cust23598,VehicleMake,Saab
Cust18401,VehicleMake,Chevrolet
Cust4374,VehicleMake,Jeep
Cust34857,VehicleMake,Audi
Cust32023,VehicleMake,Suburu
Cust13455,VehicleMake,Ford
Cust12406,VehicleMake,Chevrolet
Cust37982,VehicleMake,Chevrolet
Cust14896,VehicleMake,Dodge
Cust23399,VehicleMake,Suburu
Cust37027,VehicleMake,Saab
Cust29901,VehicleMake,Ford
Cust13811,VehicleMake,Suburu
Cust13366,VehicleMake,Toyota
Cust17756,VehicleMake,Saab
Cust27523,VehicleMake,Audi
Cust27987,VehicleMake,Nissan
Cust29578,VehicleMake,Jeep
Cust32203,VehicleMake,BMW
Cust27369,VehicleMake,BMW
Cust20159,VehicleMake,BMW
Cust7906,VehicleMake,Mercedes
Cust4090,VehicleMake,BMW
Cust33486,VehicleMake,Jeep
Cust33327,VehicleMake,Mercedes
Cust15460,VehicleMake,Saab
Cust23409,VehicleMake,Jeep
Cust37793,VehicleMake,Saab
Cust10117,VehicleMake,Toyota
Cust37706,VehicleMake,Jeep
Cust2862,VehicleMake,Volkswagen
Cust18037,VehicleMake,BMW
Cust36708,VehicleMake,Ford
Cust37965,VehicleMake,Suburu
Cust14006,VehicleMake,Accura
Cust25036,VehicleMake,Volkswagen
Cust39316,VehicleMake,Ford
Cust22386,VehicleMake,Accura
Cust7547,VehicleMake,Saab
Cust5014,VehicleMake,Audi
Cust19341,VehicleMake,Nissan
Cust17067,VehicleMake,Audi
Cust9259,VehicleMake,Ford
Cust37986,VehicleMake,Dodge
Cust3613,VehicleMake,Chevrolet
Cust3144,VehicleMake,Dodge
Cust14069,VehicleMake,Jeep
Cust7042,VehicleMake,Mercedes
Cust23509,VehicleMake,BMW
Cust9509,VehicleMake,Saab
Cust19512,VehicleMake,Nissan
Cust35908,VehicleMake,Chevrolet
Cust22361,VehicleMake,Chevrolet
Cust26293,VehicleMake,Ford
Cust11844,VehicleMake,Saab
Cust38985,VehicleMake,Accura
Cust34049,VehicleMake,Chevrolet
Cust10248,VehicleMake,Toyota
Cust21635,VehicleMake,Nissan
Cust34143,VehicleMake,Audi
Cust32284,VehicleMake,Volkswagen
Cust31501,VehicleMake,Volkswagen
Cust17056,VehicleMake,Ford
Cust30778,VehicleMake,Dodge
Cust21863,VehicleMake,Ford
Cust22048,VehicleMake,Toyota
Cust19737,VehicleMake,Jeep
Cust23157,VehicleMake,Accura
Cust15743,VehicleMake,Chevrolet
Cust8036,VehicleMake,Toyota
Cust18513,VehicleMake,Suburu
Cust15434,VehicleMake,Ford
Cust4354,VehicleMake,Accura
Cust21406,VehicleMake,???
Cust22614,VehicleMake,Audi
Cust5091,VehicleMake,Audi
Cust24634,VehicleMake,Nissan
Cust14090,VehicleMake,Toyota
Cust10844,VehicleMake,Saab
Cust34206,VehicleMake,Jeep
Cust23932,VehicleMake,Suburu
Cust13831,VehicleMake,Jeep
Cust16108,VehicleMake,Dodge
Cust23763,VehicleMake,Chevrolet
Cust8590,VehicleMake,Toyota
Cust38244,VehicleMake,Jeep
Cust31463,VehicleMake,Audi
Cust19405,VehicleMake,Toyota
Cust10764,VehicleMake,Jeep
Cust25950,VehicleMake,Nissan
Cust15199,VehicleMake,Jeep
Cust18194,VehicleMake,Audi
Cust16147,VehicleMake,Jeep
Cust25292,VehicleMake,Nissan
Cust33921,VehicleMake,Audi
Cust11156,VehicleMake,BMW
Cust21611,VehicleMake,Suburu
Cust34811,VehicleMake,BMW
Cust31836,VehicleMake,Saab
Cust14654,VehicleMake,Nissan
Cust16262,VehicleMake,Dodge
Cust10154,VehicleMake,Ford
Cust7254,VehicleMake,BMW
Cust3204,VehicleMake,Volkswagen
Cust23507,VehicleMake,BMW
Cust6762,VehicleMake,Volkswagen
Cust15879,VehicleMake,Toyota
Cust24356,VehicleMake,Nissan
Cust22085,VehicleMake,Ford
Cust15511,VehicleMake,Chevrolet
Cust10240,VehicleMake,Jeep
Cust6160,VehicleMake,Ford
Cust17616,VehicleMake,Jeep
Cust6212,VehicleMake,Suburu
Cust5167,VehicleMake,Ford
Cust16248,VehicleMake,Nissan
Cust10057,VehicleMake,Suburu
Cust10349,VehicleMake,Nissan
Cust35385,VehicleMake,Chevrolet
Cust6545,VehicleMake,Ford
Cust39365,VehicleMake,Suburu
Cust29194,VehicleMake,Saab
Cust34733,VehicleMake,Ford
Cust14178,VehicleMake,Audi
Cust32304,VehicleMake,Suburu
Cust1062,VehicleMake,Honda
Cust35685,VehicleMake,BMW
Cust34431,VehicleMake,Volkswagen
Cust35838,VehicleMake,Audi
Cust9427,VehicleMake,Chevrolet
Cust8309,VehicleMake,Toyota
Cust30907,VehicleMake,Audi
Cust35331,VehicleMake,Jeep
Cust11030,VehicleMake,BMW
Cust14307,VehicleMake,Volkswagen
Cust14317,VehicleMake,Dodge
Cust3259,VehicleMake,Nissan
Cust23989,VehicleMake,Saab
Cust34067,VehicleMake,Saab
Cust8987,VehicleMake,Saab
Cust18092,VehicleMake,Nissan
Cust3781,VehicleMake,Volkswagen
Cust14247,VehicleMake,Honda
Cust10635,VehicleMake,Nissan
Cust14353,VehicleMake,Ford
Cust11551,VehicleMake,Suburu
Cust8128,VehicleMake,Ford
Cust31937,VehicleMake,Dodge
Cust5464,VehicleMake,Volkswagen
Cust31253,VehicleMake,Toyota
Cust18987,VehicleMake,Honda
Cust38021,VehicleMake,Toyota
Cust34012,VehicleMake,Volkswagen
Cust15021,VehicleMake,Toyota
Cust4145,VehicleMake,Chevrolet
Cust35736,VehicleMake,Chevrolet
Cust26194,VehicleMake,Saab
Cust34142,VehicleMake,Audi
Cust4574,VehicleMake,Audi
Cust30308,VehicleMake,Jeep
Cust12438,VehicleMake,Mercedes
Cust28256,VehicleMake,Suburu
Cust5253,VehicleMake,Dodge
Cust20443,VehicleMake,Toyota
Cust19098,VehicleMake,Honda
Cust38643,VehicleMake,Ford
Cust8085,VehicleMake,Ford
Cust14196,VehicleMake,Volkswagen
Cust33611,VehicleMake,Toyota
Cust3227,VehicleMake,Volkswagen
Cust34100,VehicleMake,Saab
Cust14937,VehicleMake,Audi
Cust28290,VehicleMake,Suburu
Cust5105,VehicleMake,BMW
Cust4978,VehicleMake,BMW
Cust2671,VehicleMake,Jeep
Cust27708,VehicleMake,Ford
Cust26542,VehicleMake,Jeep
Cust3116,VehicleMake,Nissan
Cust17404,VehicleMake,Suburu
Cust2069,VehicleMake,Ford
Cust26341,VehicleMake,Honda
Cust6759,VehicleMake,Accura
Cust6615,VehicleMake,Mercedes
Cust7537,VehicleMake,BMW
Cust38127,VehicleMake,Toyota
Cust19903,VehicleMake,Dodge
Cust13213,VehicleMake,Jeep
Cust3357,VehicleMake,Accura
Cust5382,VehicleMake,Saab
Cust17672,VehicleMake,Toyota
Cust9552,VehicleMake,Dodge
Cust25015,VehicleMake,Audi
Cust2937,VehicleMake,Mercedes
Cust34347,VehicleMake,Saab
Cust38284,VehicleMake,Suburu
Cust20348,VehicleMake,BMW
Cust23959,VehicleMake,Nissan
Cust2035,VehicleMake,Toyota
Cust2432,VehicleMake,Dodge
Cust5622,VehicleMake,Ford
Cust19565,VehicleMake,BMW
Cust27316,VehicleMake,Mercedes
Cust8732,VehicleMake,Nissan
Cust28136,VehicleMake,Dodge
Cust28092,VehicleMake,BMW
Cust35323,VehicleMake,Saab
Cust1415,VehicleMake,Dodge
Cust22823,VehicleMake,Ford
Cust2245,VehicleMake,Honda
Cust18049,VehicleMake,Honda
Cust17673,VehicleMake,Accura
Cust25617,VehicleMake,Volkswagen
Cust28261,VehicleMake,Saab
Cust35708,VehicleMake,Chevrolet
Cust15249,VehicleMake,Jeep
Cust20223,VehicleMake,Dodge
Cust5865,VehicleMake,Volkswagen
Cust14696,VehicleMake,Mercedes
Cust22846,VehicleMake,Saab
Cust8604,VehicleMake,Suburu
Cust38682,VehicleMake,Jeep
Cust6788,VehicleMake,Saab
Cust12764,VehicleMake,Toyota
Cust38724,VehicleMake,Saab
Cust36414,VehicleMake,Chevrolet
Cust1431,VehicleMake,Dodge
Cust33346,VehicleMake,Accura
Cust13600,VehicleMake,Chevrolet
Cust4181,VehicleMake,Saab
Cust12389,VehicleMake,Jeep
Cust31976,VehicleMake,Nissan
Cust11453,VehicleMake,Accura
Cust22208,VehicleMake,Dodge
Cust12695,VehicleMake,Audi
Cust8205,VehicleMake,Saab
Cust17867,VehicleMake,Nissan
Cust11278,VehicleMake,Audi
Cust31075,VehicleMake,Accura
Cust29383,VehicleMake,Nissan
Cust25968,VehicleMake,Nissan
Cust7624,VehicleMake,Nissan
Cust14713,VehicleMake,Accura
Cust11601,VehicleMake,Accura
Cust21977,VehicleMake,Ford
Cust19396,VehicleMake,Mercedes
Cust30296,VehicleMake,Honda
Cust21715,VehicleMake,Jeep
Cust17057,VehicleMake,BMW
Cust1676,VehicleMake,Jeep
Cust6006,VehicleMake,Audi
Cust16075,VehicleMake,Ford
Cust5868,VehicleMake,Saab
Cust22882,VehicleMake,Toyota
Cust27401,VehicleMake,Chevrolet
Cust38411,VehicleMake,Toyota
Cust12390,VehicleMake,Saab
Cust1149,VehicleMake,Volkswagen
Cust3980,VehicleMake,BMW
Cust9483,VehicleMake,Suburu
Cust7263,VehicleMake,Accura
Cust20020,VehicleMake,Volkswagen
Cust11399,VehicleMake,Mercedes
Cust13746,VehicleMake,Mercedes
Cust14852,VehicleMake,Chevrolet
Cust27164,VehicleMake,Audi
Cust21189,VehicleMake,Audi
Cust18544,VehicleMake,Volkswagen
Cust26303,VehicleMake,Chevrolet
Cust24861,VehicleMake,Ford
Cust11892,VehicleMake,Accura
Cust9248,VehicleMake,Volkswagen
Cust5875,VehicleMake,BMW
Cust10193,VehicleMake,Ford
Cust32314,VehicleMake,Saab
Cust12854,VehicleMake,Ford
Cust26609,VehicleMake,Nissan
Cust16870,VehicleMake,Audi
Cust6564,VehicleMake,Suburu
Cust7708,VehicleMake,Volkswagen
Cust1457,VehicleMake,Dodge
Cust1463,VehicleMake,Suburu
Cust18893,VehicleMake,Audi
Cust20356,VehicleMake,Nissan
Cust6040,VehicleMake,Dodge
Cust4759,VehicleMake,Chevrolet
Cust9124,VehicleMake,Saab
Cust29834,VehicleMake,Dodge
Cust34790,VehicleMake,Toyota
Cust17665,VehicleMake,Mercedes
Cust10348,VehicleMake,Jeep
Cust3241,VehicleMake,Dodge
Cust22274,VehicleMake,BMW
Cust3910,VehicleMake,Nissan
Cust35692,VehicleMake,Toyota
Cust29057,VehicleMake,Saab
Cust22790,VehicleMake,BMW
Cust38672,VehicleMake,BMW
Cust34545,VehicleMake,Honda
Cust26618,VehicleMake,Toyota
Cust27729,VehicleMake,Chevrolet
Cust16590,VehicleMake,Jeep
Cust25711,VehicleMake,Honda
Cust7824,VehicleMake,Mercedes
Cust3513,VehicleMake,BMW
Cust37865,VehicleMake,Toyota
Cust22787,VehicleMake,Audi
Cust4761,VehicleMake,Honda
Cust3774,VehicleMake,Mercedes
Cust34748,VehicleMake,BMW
Cust26776,VehicleMake,Dodge
Cust15137,VehicleMake,BMW
Cust2254,VehicleMake,Audi
Cust19232,VehicleMake,Toyota
Cust14348,VehicleMake,Volkswagen
Cust2251,VehicleMake,Audi
Cust14172,VehicleMake,Jeep
Cust38040,VehicleMake,Suburu
Cust38923,VehicleMake,Toyota
Cust7423,VehicleMake,Toyota
Cust5079,VehicleMake,BMW
Cust28415,VehicleMake,Audi
Cust21856,VehicleMake,Suburu
Cust16845,VehicleMake,Toyota
Cust22463,VehicleMake,Volkswagen
Cust26217,VehicleMake,Nissan
Cust34184,VehicleMake,Mercedes
Cust37125,VehicleMake,Nissan
Cust16280,VehicleMake,BMW
Cust31584,VehicleMake,Mercedes
Cust37513,VehicleMake,Volkswagen
Cust24953,VehicleMake,Saab
Cust38073,VehicleMake,Saab
Cust13039,VehicleMake,Chevrolet
Cust12786,VehicleMake,Jeep
Cust26671,VehicleMake,Saab
Cust14464,VehicleMake,Accura
Cust9272,VehicleMake,Audi
Cust37807,VehicleMake,Chevrolet
Cust6241,VehicleMake,Jeep
Cust33238,VehicleMake,Suburu
Cust35601,VehicleMake,Suburu
Cust32698,VehicleMake,Nissan
Cust24792,VehicleMake,Suburu
Cust11577,VehicleMake,Chevrolet
Cust28470,VehicleMake,Suburu
Cust25748,VehicleMake,Suburu
Cust13572,VehicleMake,BMW
Cust38357,VehicleMake,Toyota
Cust8217,VehicleMake,BMW
Cust10632,VehicleMake,Suburu
Cust17472,VehicleMake,Saab
Cust30146,VehicleMake,BMW
Cust7365,VehicleMake,Audi
Cust6292,VehicleMake,Chevrolet
Cust38652,VehicleMake,BMW
Cust27596,VehicleMake,Saab
Cust39172,VehicleMake,Ford
Cust2640,VehicleMake,Saab
Cust1405,VehicleMake,Chevrolet
Cust18345,VehicleMake,Ford
Cust15349,VehicleMake,Volkswagen
Cust15456,VehicleMake,Volkswagen
Cust12997,VehicleMake,Chevrolet
Cust16461,VehicleMake,Ford
Cust26210,VehicleMake,Toyota
Cust18234,VehicleMake,Suburu
Cust11264,VehicleMake,Toyota
Cust35678,VehicleMake,Dodge
Cust17857,VehicleMake,Chevrolet
Cust38125,VehicleMake,Toyota
Cust36293,VehicleMake,Mercedes
Cust20343,VehicleMake,Accura
Cust12038,VehicleMake,BMW
Cust9106,VehicleMake,Honda
Cust33455,VehicleMake,Volkswagen
Cust28183,VehicleMake,Mercedes
Cust24889,VehicleMake,Nissan
Cust4318,VehicleMake,Mercedes
Cust24525,VehicleMake,Volkswagen
Cust3313,VehicleMake,Jeep
Cust11935,VehicleMake,Saab
Cust26064,VehicleMake,Nissan
Cust34608,VehicleMake,Jeep
Cust32504,VehicleMake,Audi
Cust12578,VehicleMake,Accura
Cust5059,VehicleMake,BMW
Cust32106,VehicleMake,Jeep
Cust7622,VehicleMake,Dodge
Cust8425,VehicleMake,Audi
Cust17788,VehicleMake,Volkswagen
Cust32094,VehicleMake,Chevrolet
Cust10202,VehicleMake,Volkswagen
Cust35556,VehicleMake,Dodge
Cust31832,VehicleMake,Accura
Cust26022,VehicleMake,Ford
Cust10575,VehicleMake,Chevrolet
Cust7874,VehicleMake,Mercedes
Cust26994,VehicleMake,Chevrolet
Cust7232,VehicleMake,Toyota
Cust34909,VehicleMake,Mercedes
Cust12894,VehicleMake,Audi
Cust30034,VehicleMake,Jeep
Cust37571,VehicleMake,Saab
Cust9937,VehicleMake,Ford
Cust16468,VehicleMake,Mercedes
Cust39369,VehicleMake,Nissan
Cust17745,VehicleMake,BMW
Cust3126,VehicleMake,Ford
Cust28357,VehicleMake,Accura
Cust30417,VehicleMake,Jeep
Cust6547,VehicleMake,Ford
Cust28156,VehicleMake,Suburu
Cust30589,VehicleMake,Saab
Cust36736,VehicleMake,Ford
Cust3654,VehicleMake,Chevrolet
Cust15581,VehicleMake,Chevrolet
Cust1490,VehicleMake,Dodge
Cust29028,VehicleMake,Suburu
Cust32175,VehicleMake,Nissan
Cust34725,VehicleMake,BMW
Cust1591,VehicleMake,Ford
Cust4523,VehicleMake,Toyota
Cust35630,VehicleMake,Audi
Cust31680,VehicleMake,Nissan
Cust34648,VehicleMake,Nissan
Cust8852,VehicleMake,Ford
Cust14527,VehicleMake,BMW
Cust3660,VehicleMake,Volkswagen
Cust34938,VehicleMake,Accura
Cust11769,VehicleMake,Chevrolet
Cust2023,VehicleMake,BMW
Cust23392,VehicleMake,Mercedes
Cust24606,VehicleMake,Dodge
Cust6452,VehicleMake,BMW
Cust21606,VehicleMake,Dodge
Cust15600,VehicleMake,Dodge
Cust34509,VehicleMake,Jeep
Cust24520,VehicleMake,Mercedes
Cust9702,VehicleMake,Chevrolet
Cust30603,VehicleMake,Mercedes
Cust19818,VehicleMake,Suburu
Cust5623,VehicleMake,Ford
Cust38872,VehicleMake,Nissan
Cust14694,VehicleMake,Saab
Cust18246,VehicleMake,Accura
Cust11415,VehicleMake,Nissan
Cust26824,VehicleMake,Suburu
Cust2328,VehicleMake,BMW
Cust35139,VehicleMake,Volkswagen
Cust35458,VehicleMake,Jeep
Cust5613,VehicleMake,Mercedes
Cust5749,VehicleMake,Audi
Cust35687,VehicleMake,Toyota
Cust36090,VehicleMake,Chevrolet
Cust22513,VehicleMake,Volkswagen
Cust29911,VehicleMake,Mercedes
Cust17188,VehicleMake,Saab
Cust31544,VehicleMake,Saab
Cust34861,VehicleMake,Toyota
Cust35194,VehicleMake,Audi
Cust36008,VehicleMake,Ford
Cust13497,VehicleMake,Chevrolet
Cust5796,VehicleMake,Saab
Cust29912,VehicleMake,Saab
Cust22384,VehicleMake,Ford
Cust7376,VehicleMake,Audi
Cust4267,VehicleMake,Ford
Cust7168,VehicleMake,Ford
Cust12478,VehicleMake,Nissan
Cust28201,VehicleMake,Mercedes
Cust19119,VehicleMake,BMW
Cust39441,VehicleMake,Volkswagen
Cust31747,VehicleMake,Nissan
Cust33004,VehicleMake,Honda
Cust15715,VehicleMake,Suburu
Cust14203,VehicleMake,Toyota
Cust1015,VehicleMake,Dodge
Cust36166,VehicleMake,Jeep
Cust22712,VehicleMake,Honda
Cust18671,VehicleMake,Ford
Cust10868,VehicleMake,Honda
Cust30171,VehicleMake,Suburu
Cust33626,VehicleMake,Nissan
Cust25996,VehicleMake,Saab
Cust10166,VehicleMake,Saab
Cust15042,VehicleMake,Honda
Cust35358,VehicleMake,Honda
Cust20032,VehicleMake,Honda
Cust23706,VehicleMake,Chevrolet
Cust14209,VehicleMake,Saab
Cust23829,VehicleMake,Toyota
Cust8100,VehicleMake,Toyota
Cust30863,VehicleMake,Nissan
Cust23964,VehicleMake,Ford
Cust6697,VehicleMake,Dodge
Cust3719,VehicleMake,Chevrolet
Cust13547,VehicleMake,Mercedes
Cust14902,VehicleMake,Nissan
Cust9266,VehicleMake,Audi
Cust8949,VehicleMake,Volkswagen
Cust9463,VehicleMake,Toyota
Cust27959,VehicleMake,Nissan
Cust7296,VehicleMake,Suburu
Cust33618,VehicleMake,BMW
Cust10841,VehicleMake,Jeep
Cust14119,VehicleMake,Accura
Cust2756,VehicleMake,Saab
Cust14664,VehicleMake,Chevrolet
Cust14674,VehicleMake,Jeep
Cust24670,VehicleMake,Nissan
Cust4878,VehicleMake,BMW
Cust28586,VehicleMake,Toyota
Cust10421,VehicleMake,Jeep
Cust26721,VehicleMake,Suburu
Cust3358,VehicleMake,Accura
Cust38947,VehicleMake,Saab
Cust32837,VehicleMake,Accura
Cust37722,VehicleMake,Mercedes
Cust14572,VehicleMake,Saab
Cust19893,VehicleMake,Ford
Cust32430,VehicleMake,Jeep
Cust35427,VehicleMake,Mercedes
Cust35748,VehicleMake,Chevrolet
Cust33198,VehicleMake,Ford
Cust32634,VehicleMake,Volkswagen
Cust16712,VehicleMake,Saab
Cust18392,VehicleMake,Mercedes
Cust2351,VehicleMake,Volkswagen
Cust14322,VehicleMake,Volkswagen
Cust35611,VehicleMake,Nissan
Cust15544,VehicleMake,Nissan
Cust23632,VehicleMake,Audi
Cust14908,VehicleMake,Toyota
Cust13466,VehicleMake,BMW
Cust15615,VehicleMake,Nissan
Cust12770,VehicleMake,Dodge
Cust4749,VehicleMake,Mercedes
Cust14355,VehicleMake,Jeep
Cust8282,VehicleMake,Jeep
Cust18512,VehicleMake,Dodge
Cust19928,VehicleMake,Suburu
Cust19376,VehicleMake,Nissan
Cust38450,VehicleMake,Mercedes
Cust16813,VehicleMake,Saab
Cust2737,VehicleMake,Suburu
Cust11326,VehicleMake,Dodge
Cust19008,VehicleMake,Saab
Cust28523,VehicleMake,Suburu
Cust12059,VehicleMake,Mercedes
Cust21730,VehicleMake,Dodge
Cust33993,VehicleMake,Suburu
Cust36536,VehicleMake,BMW
Cust22810,VehicleMake,Dodge
Cust24200,VehicleMake,Dodge
Cust15111,VehicleMake,Chevrolet
Cust7295,VehicleMake,Mercedes
Cust24760,VehicleMake,BMW
Cust31629,VehicleMake,Jeep
Cust30937,VehicleMake,Ford
Cust20631,VehicleMake,Ford
Cust3778,VehicleMake,Saab
Cust22370,VehicleMake,Honda
Cust20357,VehicleMake,Chevrolet
Cust16325,VehicleMake,Ford
Cust35866,VehicleMake,Ford
Cust23004,VehicleMake,Saab
Cust10111,VehicleMake,BMW
Cust17879,VehicleMake,Honda
Cust22306,VehicleMake,Honda
Cust39313,VehicleMake,Ford
Cust23349,VehicleMake,Volkswagen
Cust29400,VehicleMake,Chevrolet
Cust31813,VehicleMake,Jeep
Cust4809,VehicleMake,Saab
Cust22405,VehicleMake,Suburu
Cust7721,VehicleMake,BMW
Cust19712,VehicleMake,Toyota
Cust11884,VehicleMake,Toyota
Cust31549,VehicleMake,Nissan
Cust17675,VehicleMake,Chevrolet
Cust5770,VehicleMake,Jeep
Cust26951,VehicleMake,BMW
Cust31461,VehicleMake,Honda
Cust20660,VehicleMake,Audi
Cust9994,VehicleMake,Jeep
Cust26522,VehicleMake,Nissan
Cust33628,VehicleMake,Mercedes
Cust19027,VehicleMake,Audi
Cust7057,VehicleMake,Mercedes
Cust39092,VehicleMake,Volkswagen
Cust28686,VehicleMake,Jeep
Cust28435,VehicleMake,Nissan
Cust2585,VehicleMake,Dodge
Cust11845,VehicleMake,Nissan
Cust3951,VehicleMake,Suburu
Cust9898,VehicleMake,BMW
Cust6591,VehicleMake,Nissan
Cust2200,VehicleMake,Ford
Cust29072,VehicleMake,Chevrolet
Cust39130,VehicleMake,Suburu
Cust29149,VehicleMake,Chevrolet
Cust21736,VehicleMake,Saab
Cust3054,VehicleMake,Audi
Cust25843,VehicleMake,Saab
Cust22630,VehicleMake,Saab
Cust30134,VehicleMake,Jeep
Cust24311,VehicleMake,Volkswagen
Cust21578,VehicleMake,Audi
Cust22715,VehicleMake,Toyota
Cust36475,VehicleMake,Nissan
Cust16505,VehicleMake,Nissan
Cust2506,VehicleMake,Audi
Cust6994,VehicleMake,Suburu
Cust25930,VehicleMake,Volkswagen
Cust30679,VehicleMake,Suburu
Cust39021,VehicleMake,Dodge
Cust7069,VehicleMake,Dodge
Cust6400,VehicleMake,Ford
Cust3168,VehicleMake,BMW
Cust36048,VehicleMake,Saab
Cust17687,VehicleMake,Chevrolet
Cust24864,VehicleMake,Ford
Cust12899,VehicleMake,Honda
Cust34442,VehicleMake,BMW
Cust33679,VehicleMake,Mercedes
Cust10595,VehicleMake,BMW
Cust28928,VehicleMake,Accura
Cust6193,VehicleMake,Saab
Cust30086,VehicleMake,Volkswagen
Cust22504,VehicleMake,Dodge
Cust1347,VehicleMake,Suburu
Cust23600,VehicleMake,Saab
Cust11134,VehicleMake,Chevrolet
Cust31632,VehicleMake,Nissan
Cust2166,VehicleMake,Dodge
Cust25502,VehicleMake,Nissan
Cust19875,VehicleMake,Jeep
Cust13810,VehicleMake,Accura
Cust24703,VehicleMake,Ford
Cust17434,VehicleMake,Dodge
Cust17245,VehicleMake,Toyota
Cust9182,VehicleMake,Volkswagen
Cust34095,VehicleMake,Mercedes
Cust38977,VehicleMake,Jeep
Cust9505,VehicleMake,Mercedes
Cust33030,VehicleMake,Volkswagen
Cust26285,VehicleMake,Suburu
Cust12694,VehicleMake,Ford
Cust13029,VehicleMake,Saab
Cust10222,VehicleMake,BMW
Cust26940,VehicleMake,Suburu
Cust18649,VehicleMake,Mercedes
Cust9767,VehicleMake,Chevrolet
Cust20241,VehicleMake,Chevrolet
Cust1264,VehicleMake,Dodge
Cust22978,VehicleMake,Suburu
Cust39114,VehicleMake,Saab
Cust15173,VehicleMake,Chevrolet
Cust27323,VehicleMake,Suburu
Cust36532,VehicleMake,BMW
Cust33975,VehicleMake,Toyota
Cust13205,VehicleMake,Accura
Cust1049,VehicleMake,Volkswagen
Cust22203,VehicleMake,Chevrolet
Cust5088,VehicleMake,Suburu
Cust20380,VehicleMake,Saab
Cust37764,VehicleMake,Dodge
Cust29153,VehicleMake,Saab
Cust35346,VehicleMake,Suburu
Cust10513,VehicleMake,Ford
Cust33176,VehicleMake,Honda
Cust12024,VehicleMake,BMW
Cust26930,VehicleMake,Volkswagen
Cust11538,VehicleMake,Dodge
Cust9587,VehicleMake,Honda
Cust7062,VehicleMake,Mercedes
Cust21972,VehicleMake,Suburu
Cust16757,VehicleMake,Toyota
Cust7155,VehicleMake,Chevrolet
Cust16352,VehicleMake,Toyota
Cust15270,VehicleMake,Dodge
Cust36749,VehicleMake,Accura
